ID;Nom;Référence;Catégorie;Sous-catégorie;Sous-sous-catégorie;Description;Prix HT;Prix TTC;Prix HT Promo;Prix TTC Promo;En Promo;Stock;Disponible;Slug;SEO Titre;SEO Description;SEO Mots-clés;Couleurs;Date de création
8eaa9c08-9df9-4fe3-a8cd-13ba8942d462;Structure aluminium carrée, 1 m, noire - P30-L100 ;Structure aluminium carrée, 1 m, noire - P30-L100 ;technique;structure;structure-alu;"**Structure Aluminium Noire 1m – L'Élégance et la Fiabilité pour Vos Événements en Île-de-France**

Sublimez vos événements en Île-de-France avec cette structure aluminium noire d'1m, référence P30-L100. Son revêtement noir, appliqué par pulvérisation, offre une esthétique moderne et professionnelle, idéale pour les mariages intimistes, les séminaires d'entreprise ou les installations institutionnelles prestigieuses. Sa conception européenne certifiée TÜV garantit une sécurité optimale pour tous vos projets scéniques en région parisienne.

Facile à assembler et légère, cette structure optimise la logistique de vos événements dans le 77, 78 ou le 91. Imaginez-la comme support pour des éclairages sophistiqués lors d'un mariage, ou comme base pour une signalétique impactante lors d'un salon professionnel. Compatible avec le système de couplage P30, elle s'intègre parfaitement à nos autres solutions, comme nos projecteurs et nos systèmes son, pour une expérience immersive.

Avec ESIL-events, simplifiez l'organisation de vos événements dans le 92, 93, 94 et 95. Cette structure est un élément clé pour des installations personnalisées. Son alliage EN-AW 6082 T6, ses tubes principaux (51 x 2mm) et ses renforts (16 x 2mm) assurent une robustesse à toute épreuve. Contactez-nous pour une location sur mesure et donnez vie à vos projets événementiels en Île-de-France !";7.5;9;;;Non;0;Oui;structure-aluminium-carree-1-m-noire-p30-l100;Structure Alu Noire 1m Paris - Location Événementiel Premium;Élégance noire pour vos événements en Île-de-France! Louez notre structure aluminium carrée 1m (P30-L100). Sécurité TÜV, design premium. Devis gratuit!;structure aluminium carrée noire 1m, location structure alu événementiel Paris, structure alu P30-L100, location structure noire Ile-de-France, structure evenementielle, location materiel technique, structure alu mariage, structure alu séminaire, location structure evenementielle 77 78 91 92 93 94 95;;24/04/2025
5f306e13-ce61-4fab-8d7e-d54130635454;Structure aluminium carrée, 1,5 m, noire - P30-L150 ;Structure aluminium carrée, 1,5 m, noire - P30-L150 ;technique;structure;structure-alu;"**Sublimez vos événements en Île-de-France avec l'élégance discrète de la structure aluminium noire !**

La structure aluminium carrée (1,5m) P30-L150 d'ESIL-events, c'est l'assurance d'une installation scénique impeccable. Son design noir professionnel et sa robustesse certifiée TÜV en font un allié de choix pour les particuliers organisant une réception mémorable, les professionnels préparant un salon ou les institutions orchestrant un événement d'envergure en Île-de-France.

Légère (7,9 kg) et facile à assembler grâce à sa compatibilité P30, cette structure fabriquée en Europe optimise votre logistique. Imaginez-la pour un éclairage sophistiqué lors d'un mariage en Seine-et-Marne (77), ou pour délimiter un espace VIP lors d'un séminaire dans les Yvelines (78). Ses dimensions (1500x290x290mm) et ses renforts (16x2mm) garantissent une stabilité parfaite.

Combinez-la avec nos projecteurs et nos jeux de lumière pour un impact visuel maximal. Envie d'une ambiance unique pour votre événement en Île-de-France? Contactez ESIL-events pour une location sur-mesure et faites de votre projet un succès !";9.5;11.4;;;Non;0;Oui;structure-aluminium-carree-15-m-noire-p30-l150;Structure Alu Noire 1.5m - Location Événementiel Paris;Sublimez vos événements ! Location structure aluminium carrée noire 1.5m P30-L150 à Paris et IDF. Robuste, élégante, facile à installer. Devis gratuit !;structure aluminium carrée noire, location structure alu 1.5m, location structure événementielle Paris, structure P30-L150, structure alu noire événement, structure aluminium noire Île-de-France, location matériel scénique Paris, structure événementielle professionnelle, installation structure aluminium, structure alu mariage;;24/04/2025
15138203-a67e-433c-913f-27545dbdac42;Structure aluminium carrée, 2 m, noire - P30-L200 ;Structure aluminium carrée, 2 m, noire - P30-L200;technique;structure;structure-alu;"**Transformez Vos Événements en Spectacles Époustouflants avec ESIL-events en Île-de-France !**

Sublimez votre événement avec notre structure aluminium noire P30-L200 ! Parfaite pour les professionnels de l'événementiel, les organisateurs de mariages en Île-de-France, ou les institutions cherchant à impressionner, cette structure carrée de 2 mètres allie esthétique et robustesse. Sa finition noire élégante apporte une touche de sophistication à vos stands, scènes ou décors lumineux.

Fabriquée en Europe et certifiée TÜV, cette structure Beamz Professional garantit une sécurité optimale (renforts 16 x 2mm, poids 14,5kg) pour tous vos événements en Île-de-France (75, 77, 78, 91, 92, 93, 94, 95). Imaginez-la comme support d'éclairage pour une ambiance féérique ou combinée avec nos systèmes de sonorisation ESIL pour un rendu impeccable. (Système de couplage P30 non inclus).

Besoin d'une installation modulable et fiable pour un salon, un séminaire, ou une réception privée ? Contactez ESIL-events pour une location sur mesure et faites de votre événement un moment inoubliable en Île-de-France !";14.17;17;;;Non;0;Oui;structure-aluminium-carree-2-m-noire-p30-l200;Location Structure Aluminium Noire 2m Île-de-France | ESIL;Sublimez vos événements ! Location structure aluminium noire 2m (P30-L200) en Île-de-France. Qualité pro, installation facile. Devis rapide. Contactez ESIL-Even;location structure aluminium carrée 2m noire, structure alu événementiel Île-de-France, structure P30-L200 location, location structure scène Paris, structure technique événementielle, location matériel événementiel professionnel, structure alu noire mariage, ESIL Events, location structure événementielle 75, location structure alu 92;;24/04/2025
8cdb7bb8-63a3-4fef-8846-cad252af7ad3;Structure aluminium carrée, 3 m, noire - P30-L300 ;Structure aluminium carrée, 3 m, noire - P30-L300 ;technique;structure;structure-alu;"**Transformez vos événements en spectacles lumineux avec la structure alu noire ESIL-events en Île-de-France!**

Cette structure aluminium carrée de 3 mètres, signée Beamz Professional, est la solution idéale pour sublimer vos événements. Sa finition noire élégante apporte une touche de modernité et de sophistication, parfaite pour les mariages, séminaires ou événements institutionnels en Île-de-France. Légère (14,5 kg) et robuste grâce à ses renforts de 16 x 2mm, elle assure une installation simple et sécurisée.

Que vous soyez un particulier souhaitant créer une ambiance unique pour votre réception, une entreprise organisant un congrès, ou une institution préparant un événement public, cette structure P30-L300 est votre alliée. Imaginez des éclairages spectaculaires, des projections immersives ou des décors suspendus, le tout parfaitement intégré grâce à sa compatibilité avec le système de couplage P30. Sa fabrication européenne et sa certification TÜV vous garantissent une qualité et une sécurité optimales.

Optimisez l'espace de votre événement en Île-de-France et créez des mises en scène inoubliables en combinant cette structure avec nos projecteurs, systèmes sonores et décors. Besoin d'un éclairage sur mesure pour votre mariage en Seine-et-Marne (77), d'un support solide pour un écran géant dans les Yvelines (78) ou d'une installation lumineuse complexe en Essonne (91)? ESIL-events est là pour vous accompagner. Contactez-nous pour une location réussie en Île-de-France!";20.83;25;;;Non;0;Oui;structure-aluminium-carree-3-m-noire-p30-l300;Structure Alu Noire 3m Événementiel Paris - Location Pro;Sublimez vos événements avec notre structure alu noire 3m! Location premium, installation facile. Séminaires, mariages, Île-de-France. Demandez un devis!;structure aluminium carrée 3m noire P30-L300, location structure alu noire Paris, structure evenementielle ile de france, structure alu mariage, location structure alu evenement, structure aluminium 3m, location structure technique, structure alu beamz professional, location structure alu paris, structure alu noire 3m location;;24/04/2025
30394e20-b5df-496e-9fd3-99668f2a661a;Structure aluminium carrée, jonction 3 départs, 90° - P30-C30 ;Structure aluminium carrée, jonction 3 départs, 90° - P30-C30 ;technique;structure;structure-alu;"**Créez des Structures Événementielles Impeccables en Île-de-France avec ESIL-events !**

Cette structure aluminium carrée, jonction 3 départs à 90° (P30-C30), est la clé pour des montages scéniques sécurisés et esthétiques. Son revêtement noir moderne et sa légèreté facilitent l'installation, idéale pour professionnels de l'événementiel en Île-de-France. Certification TÜV, alliage EN-AW 6082 T6, tubes principaux 51x2mm : elle allie robustesse et design.

Parfaite pour vos événements en Île-de-France, que ce soit pour un mariage féérique, un séminaire d'entreprise percutant ou un événement institutionnel mémorable. Imaginez cette structure intégrée à nos jeux de lumière et à nos systèmes sonores pour une ambiance immersive !

Optimisez vos espaces avec cette solution modulable, compatible P30. Explorez les possibilités infinies offertes par ESIL-events pour vos événements dans le 75, 77, 78, et au-delà. Contactez-nous pour sublimer vos projets en Île-de-France!";15;18;;;Non;1;Oui;structure-aluminium-carree-jonction-3-departs-90-p30-c30;Structure Alu Carrée Événementiel IDF | Location Premium;Créez des événements spectaculaires en Île-de-France ! Structure aluminium carrée P30-C30, robuste et design. Location premium ESIL-events. Devis rapide !;structure aluminium carrée P30 C30, location structure événementielle Paris, structure alu 90 degrés, structure événementielle IDF, location matériel événementiel technique, structure aluminium événement, montage structure alu, location structure aluminium carrée, ESIL-events, structure événementielle professionnelle;;24/04/2025
514746b4-3329-4deb-8476-85a153f44b73;Sub Actif - the box pro TP218/1600 A;the box pro TP218/1600 A;technique;sonorisation;sub;"**Dominez la scène sonore en Île-de-France avec le Sub Actif the box pro TP218/1600 A : L'Expérience Basses Ultime.**

Transformez vos événements, des mariages intimes aux festivals grandioses en Île-de-France, avec ce caisson de basses exceptionnel. Le Sub Actif the box pro TP218/1600 A, disponible chez ESIL-events, délivre une puissance impressionnante de 4500W crête grâce à ses deux haut-parleurs 18"" Bass-Reflex. Imaginez des basses profondes et percutantes, ressenties dans tout le 75, 77, 78, 91, 92, 93, 94 et 95, créant une ambiance électrique et mémorable.

Sa pression acoustique maximale de 136 dB assure une couverture sonore optimale, idéale pour les grandes salles et les événements en extérieur dans toute l'Île-de-France. Facile à manipuler grâce à ses 12 poignées et ses roulettes optionnelles, il s'intègre parfaitement à vos soirées DJ, concerts et séminaires. Amplificateur classe D, dimensions : 1200 x 550 x 680 mm. Poids : 87,5 kg.

Pour une expérience immersive totale, combinez ce sub actif avec nos systèmes de sonorisation haut de gamme et nos jeux de lumière. ESIL-events, votre partenaire événementiel en Île-de-France, vous accompagne pour créer une atmosphère unique. Prêt à faire vibrer vos invités ? Découvrez nos solutions de location sur mesure.";70.83;85;;;Non;4;Oui;sub-actif-the-box-pro-tp2181600-a;Location Sub Actif 2000w  pro -  louer en region parisienne;location chez esil-events sub de 2200 w  avec roulettes située dans les Yvelines proche de paris 75 location de caisson basse pour DJ orchestre, bal ,concert . ;Location Sub Actif the box pro paris 75 ile de France ,Location Sub Actif pour concert ,Location Sub Actif pour fête de la musique, Location Sub Actif pour prestation nouvel AN    ,Location caison basse 2000w paris 75,Location caisson de basse actif ile de france ;;28/05/2025
63ae8af9-71c4-46e6-bc0b-13e3c496c746;"Subwoofer active 18"", 1000 W - PDY218SA";"Subwoofer active 18"", 1000 W - PDY218SA";technique;sonorisation;sub;"**Subwoofer Actif 18"" PDY218SA : Faites Vibrer l'Île-de-France !**

Transformez votre événement en Île-de-France avec notre Subwoofer Actif 18"" PDY218SA. Particuliers, professionnels, institutions : ressentez la puissance de 1000W en Classe D ! Ses basses profondes et son SPL max de 128dB créent une ambiance sonore immersive, idéale pour mariages, séminaires ou événements d'entreprise en région parisienne. Dimensions : 645 x 510 x 620mm. Poids : 34kg.

Imaginez un DJ set électrisant sublimé par des basses percutantes, ou un discours captivant renforcé par une présence sonore incomparable. Parfait pour les événements à Paris (75) ou en Seine-et-Marne (77) ! Combinez-le avec nos jeux de lumière et nos consoles DJ pour une expérience inoubliable. Louez ce subwoofer actif pour un événement mémorable en Île-de-France (91, 92, 93, 94, 95, 78).

ESIL-events, votre partenaire sonore en Île-de-France, vous offre une solution simple et efficace pour des basses qui marquent les esprits. Contactez-nous pour une location adaptée à vos besoins et faites de votre événement un succès retentissant dans toute la région !";50;60;;;Non;10;Oui;subwoofer-active-18-1000-w-pdy218sa;location sub actif  pour concert paris 75 et ile de France .;location caisson de basse de 1000w paris 75, et sur toutes ile de France, location sub pour concert ,bal, mariage, fête de la musique location sub dans le 78.;location caisson de basse actif paris 75, location sub actif 1000w  paris 75, location caisson de basse en ile de France, location sub région parisienne  ;;28/05/2025
c0aa7fc1-fa5f-473f-ac41-e418e1ca7ee3;Support pour Boule à Facettes + Pied;Support pour Boule à Facettes + Pied;technique;eclairage;boule-a-facette;"**Île-de-France, illuminez vos soirées : Support Boule à Facettes par ESIL-events !** Transformez mariages, séminaires et soirées avec une touche disco inoubliable. Robuste et élégant, ce support en acier accueille des boules jusqu'à 40cm, avec moteur intégré (3 tours/minute).

Parfait pour une ambiance festive dans le 78, un séminaire dynamique dans le 92 ou une réception institutionnelle à Paris (75). Facile à installer sur tout pied d'enceinte standard, il se combine idéalement avec nos jeux de lumière.

Imaginez votre mariage en Essonne (91) scintillant de mille feux ! L'assemblage est simple et rapide. Laissez ESIL-events illuminer vos événements en Île-de-France. Contactez-nous pour la location et créez des souvenirs mémorables !";20.83;25;;;Non;0;Oui;support-pour-boule-a-facettes-pied;Support Boule à Facettes avec pied Location Paris  ;Illuminez vos soirées en Île-de-France avec notre support boule à facettes premium ! Stabilité, ambiance disco garantie. Location facile, service pro. Contactez;support boule à facettes location paris, location matériel éclairage événementiel île-de-france, pied pour boule à facettes mariage yvelines 78, location jeux de lumière événementiel, location support boule à facettes paris 75, location matériel de soirée entreprise, animation lumineuse paris, matériel disco professionnel, location lumière mariage ile de france, location boule à facette avec moteur;;05/05/2025
b4f7a7b6-3ed8-4e09-8dfa-09c26ee97a0e;Support TV sur Pied pour Téléviseurs 32-80 Pouces;Support TV sur Pied pour Téléviseurs 32-80 Pouces;technique;video;ecrans-plats;"**Transformez vos événements en Île-de-France avec notre support TV mobile !**

Besoin d'une solution d'affichage flexible pour vos présentations, séminaires ou événements privés en région parisienne? Le support TV sur pied ESIL-events, compatible avec écrans 32-80 pouces, est l'allié idéal. Sa mobilité et sa hauteur réglable (1310 à 1810 mm) garantissent un angle de vision optimal, tandis que son étagère intégrée accueille vos appareils.

Professionnels de Seine-et-Marne (77) ou particuliers des Yvelines (78), profitez d'un affichage stable et sécurisé (jusqu'à 50 kg). Imaginez ce support associé à nos solutions de sonorisation pour un impact maximal lors de vos conférences en Essonne (91) ou dans le Val-d'Oise (95). Son inclinaison ajustable (±15°) s'adapte à toutes les configurations.

Pour une soirée cinéma en famille dans les Hauts-de-Seine (92), un événement d'entreprise en Seine-Saint-Denis (93) ou une réception prestigieuse dans le Val-de-Marne (94), ce support TV mobile apporte une touche de professionnalisme et de praticité. ESIL-events, votre partenaire événementiel de confiance à Paris (75) et dans toute l'Île-de-France. Contactez-nous pour une location simple et rapide!";29.17;35;;;Non;0;Oui;support-tv-sur-pied-pour-televiseurs-32-80-pouces;Support TV sur Pied Location Paris Île-de-France - ESIL;Événementiel pro en Île-de-France? Louez notre support TV sur pied 32-80 pouces. Mobilité, hauteur réglable, et installation facile. Demandez un devis!;location support tv sur pied paris, support tv mobile événementiel île-de-france, location écran sur pied 32 pouces, support tv réglable location, location matériel vidéo événementiel, location support écran plat 65 pouces paris, support tv professionnel location, esil events;;06/05/2025
7b4bba1f-f875-4006-9770-4986ad6079aa;Système Microphone Sans Fil UHF ;Système Microphone Sans Fil UHF ;technique;sonorisation;micros-et-pieds-de-micros;"**Sonorisez vos événements en Île-de-France avec une clarté inégalée !**

Le Système Microphone Sans Fil UHF d'ESIL-events, c'est la garantie d'un son professionnel et sans interférences pour tous vos événements en Île-de-France. Mariages, conférences, spectacles… Offrez une qualité audio exceptionnelle avec une portée jusqu'à 300m et une utilisation simultanée de 40 émetteurs. Sa large bande passante et ses 6000 fréquences sélectionnables assurent une performance optimale, même dans les environnements les plus exigeants. Idéal pour les professionnels et les institutions en 75, 77, 78, 91, 92, 93, 94, 95.

Ce système inclut 2 micros main, un récepteur double True Diversity, et tout le nécessaire pour une installation facile. Profitez d'une autonomie de batterie allant jusqu'à 14 heures et d'une transmission fiable pour des discours percutants ou des performances artistiques mémorables. Combine-le avec nos éclairages scéniques et nos pupitres de conférence pour un rendu impeccable.

Pour une sonorisation impeccable de vos événements en Île-de-France, optez pour la qualité ESIL-events. Contactez-nous pour une location sur mesure !";66.67;80;;;Non;0;Oui;systeme-microphone-sans-fil-uhf;location double micros HF Pro paris 75;Sonorisez vos événements avec clarté ! Location micro HF UHF professionnel en Île-de-France. Portée 300m. Qualité garantie. Contactez ESIL-events dès aujourd'hu;Système Microphone Sans Fil UHF location, Micro HF location Paris, Location micro événementiel Île-de-France, Sonorisation événementielle professionnelle, Micro sans fil UHF longue portée, Location micro mariage Paris, Micro conférence UHF, Système micro HF 2 micros, Location matériel son Île-de-France, ESIL-events location micro;;30/04/2025
1ae2aa2b-4c80-46f3-896c-a234b1ad6a83;Système Son Actif TERMINATOR - 4000W ;TERMINATOR;technique;sonorisation;systeme-son;"**Domptez le Son en Île-de-France : Système TERMINATOR 4000W !**

Particuliers, professionnels, institutions : transformez vos événements en expériences sonores inoubliables avec le système TERMINATOR. 4000W de puissance brute délivrés par 2 enceintes Opera Reevo 212 et 2 sub PDY218SA 18"". Clarté exceptionnelle pour conférences, concerts ou soirées endiablées en région parisienne.

L'expertise ESIL-events sublime l'Opera Reevo 212 pour un son immersif. Imaginez des basses profondes et des aigus cristallins, parfaits pour un mariage en Seine-et-Marne (77), un séminaire dans les Yvelines (78) ou un événement institutionnel à Paris (75). Compact et puissant, il s'intègre partout.

Amplifiez l'impact de vos événements dans le 91, 92, 93, 94 et 95. Combinez le TERMINATOR avec nos éclairages et mobilier pour une ambiance unique. Contactez ESIL-events, votre créateur d'événements inoubliables en Île-de-France, pour une location sur-mesure.";165.83;199;;;Non;0;Oui;systeme-son-actif-terminator-4000w;Location Système Sonorisation TERMINATOR 4000W  IDF;"location système de sonorisation 4000w sur la région parisienne pour les DJS , les orchestres, concerts , mariages, anniversaire , feux d'artifices,bals .
";location système son Paris, système son actif 4000W, location événementiel Île-de-France, sonorisation événementielle pro, location enceinte Opera Reevo 212, location sub PDY218SA, sonorisation mariage Paris, location sonorisation pour séminaire IDF, système son puissant location,Location enceintes sonorisation paris 75,Agence évenementielle paris 75,Agence évenementiel paris 75,Agence évenementiel IDF,Agence évenementiel en France,location enceintes puissante paris 75;;28/05/2025
af4d6193-3a3f-41c7-8d55-8606ae76bf2f;Système Son Actif XTREM - 6000W;XTREM;technique;sonorisation;systeme-son;"**Système Son XTREM : L'excellence sonore ESIL-events en Île-de-France !**

Transformez vos événements en expériences immersives avec le Système Son XTREM. Ses 6000W de puissance, grâce aux 2 enceintes Opera Reevo 212 et 4 subwoofers 18"", garantissent un son exceptionnel pour vos mariages, séminaires ou soirées. Que vous soyez un particulier, une entreprise ou une institution en Île-de-France, profitez d'une qualité audio inégalée.

L'Opera Reevo 212, fleuron DB Technologies, offre une clarté impressionnante. Imaginez ce système combiné à nos jeux de lumière pour sublimer vos événements en Seine-et-Marne (77) ou dans les Yvelines (78). Compact et puissant, le Système Son XTREM s'adapte à tous vos besoins en région parisienne.

Pour un mariage mémorable, une conférence impactante ou une soirée d'entreprise réussie dans le Val-d'Oise (95), associez le Système Son XTREM à nos services de régie et d'animation. Contactez ESIL-events, votre partenaire événementiel de confiance en Île-de-France et donnons vie à vos projets !";215.83;259;;;Non;0;Oui;systeme-son-actif-xtrem-6000w;Location Système de Sonorisation  Actif 6000W IDF et France;Location pour vos événements un système de sonorisation de 6000W à Paris et en Île-de-France et France pour Mariages, séminaires, soirées entreprise Bal concert;système de sonorisation actif xtrem 6000w IDF, location système son paris 75, location système son île-de-france, location matériel sonorisation événementiel, sonorisation mariage paris, sonorisation soirée entreprise île-de-france, location enceinte active paris, location subwoofers événementiel, location sono événementiel paris,Location sono puissante IDF,Agence événementiel Paris 75,Agence événementielle Paris 75,Agence événementiel pour entreprise IDF,Agence événementiel Versailles 78;;28/05/2025
bf20e056-c6bc-413c-9104-4cec8f2be6f5;Table de mixage 2 canaux, USB/MP3 - STM-2300 VONYX;STM-2300;technique;sonorisation;tables-de-mixage-et-platines;"**Description optimisée pour ESIL-events (Île-de-France):**

**Maîtrisez l'ambiance sonore de vos événements en Île-de-France avec la table de mixage Vonyx STM-2300 !** Compacte et performante, elle offre une connectivité USB/MP3 idéale pour DJs, discours, ou ambiance musicale.

Cette table 2 canaux, référence STM-2300, garantit un son clair (THD <0.02%) grâce à sa réponse fréquentielle étendue (50-20.000 Hz). Parfaite pour mariages en Seine-et-Marne (77), séminaires dans les Yvelines (78) ou événements institutionnels à Paris (75), elle s'intègre à nos systèmes sonores et jeux de lumière pour une ambiance inoubliable. Dimensions: 178x238x100mm, poids: 2.25kg.

Imaginez-la combinée à nos enceintes amplifiées pour une diffusion optimale lors de vos événements dans le Val-d'Oise (95), l'Essonne (91), les Hauts-de-Seine (92), la Seine-Saint-Denis (93) ou le Val-de-Marne (94). Créez l'atmosphère parfaite !

Confiez votre régie son à ESIL-events en Île-de-France. Contactez-nous pour une location sur-mesure et sublimez votre événement.";25;30;;;Non;0;Oui;table-de-mixage-2-canaux-usbmp3-stm-2300-vonyx;Location Table Mixage VONYX STM-2300 - ile de france; location table de mixage 2 canaux Vonyx STM-2300! USB/MP3, idéale pour DJ sets et sonorisation événementielle. en Île-de-France et partout en France. ;location Table de mixage 2 canaux paris , Vonyx STM-2300, location table de mixage yvelines, sonorisation événementielle ile de france, matériel DJ yvelines, location matériel événementiel, sonorisation professionnelle,location Table de mixage 2 canaux pour dj,location Table de mixage 2 canaux pour mariage 78,location Table de mixage 2 canaux pour anniversaire 78;;28/05/2025
05342580-1edd-4612-9895-e83f2383a262;Table de Mixage DJ 4 Canaux avec USB ;Table de Mixage DJ 4 Canaux avec USB ;technique;sonorisation;tables-de-mixage-et-platines;"**Domptez le Son de vos Événements en Île-de-France avec la Table de Mixage DJ SkyTec STM-7010!**

Que vous soyez DJ amateur animant une soirée privée, professionnel orchestrant un événement d'entreprise, ou institution organisant un spectacle en Île-de-France, la table de mixage SkyTec STM-7010 est votre alliée. Ses 4 canaux, son interface USB et son égaliseur 3 bandes vous offrent un contrôle précis sur votre son. Mixez, enregistrez et pré-écoutez avec une facilité déconcertante. Parfaite pour des événements réussis dans tout le 75, 77, 78, et au-delà!

Cette table de mixage robuste et ergonomique s'intègre facilement à votre installation grâce à ses multiples connectiques (RCA, XLR, Jack). Ses entrées micro avec fonction Talkover en font un outil idéal pour des annonces claires et percutantes. Imaginez-la combinée à nos jeux de lumière et nos enceintes amplifiées pour une ambiance inoubliable dans le 91, 92, 93, 94 et 95.

Besoin d'une sonorisation impeccable pour votre prochain événement en Île-de-France? Contactez ESIL-events pour la location de la SkyTec STM-7010 et bien d'autres équipements de pointe.";37.5;45;;;Non;0;Oui;table-de-mixage-dj-4-canaux-avec-usb; Table Mixage DJ SkyTec STM-7010  paris et region parisienne;location table de mixage SkyTec STM-7010 pour un son exceptionnel ! Idéale pour vos événements en région parisienne et partout en France pour les djs les pubs.;SkyTec STM-7010, location table de mixage DJ, location table de mixage paris , sonorisation événementiel,  location table de mixage matériel DJ 75, événementiel professionnel yvelines, location sonorisation Paris, location matériel événementiel,location table de mixage DJ paris,location table de mixage DJ yvelines ,location table de mixage pour mariages,location table de mixage DJ pour anniversaire yvelines;;28/04/2025
cc8d2fad-8908-4b12-ba56-f82751d36cb2;Table de Mixage Midas DM12;Table de Mixage Midas;technique;sonorisation;tables-de-mixage-et-platines;"Maîtrisez l'art du son avec la Midas DM12, disponible en Île-de-France.

La table de mixage Midas DM12 est votre alliée pour un son impeccable lors de vos événements en Île-de-France. Que vous soyez un particulier organisant une fête, un professionnel préparant un séminaire ou une institution planifiant un événement d'envergure, cette console garantit une qualité audio exceptionnelle. Compacte et intuitive, elle s'adapte à toutes les configurations.

Idéale pour mixer des voix, des instruments ou des sources audio diverses, la Midas DM12 offre une grande flexibilité. Imaginez un mariage harmonieux, un discours percutant ou une ambiance musicale immersive, le tout maîtrisé avec précision. Combinez-la avec nos systèmes de sonorisation et nos éclairages pour une expérience inoubliable en région parisienne.

Simplifiez l'organisation de vos événements avec ESIL-events. Contactez-nous pour la location de votre Midas DM12 et bénéficiez de notre expertise en Île-de-France (75, 77, 78, 91, 92, 93, 94, 95).";45.83;55;;;Non;0;Oui;table-de-mixage-midas-dm12;Location Table Mixage analogique Midas DM12  IDF et France ;Son impeccable garanti pour tout vos évènements ,Louez notre console de mixage  analogique Midas DM12 pour vos événements concert ,DJ  en Île-de-France ;location table de mixage Midas DM12 Paris, location table mixage événementiel Île-de-France, location console son professionnelle Paris, table de mixage Midas DM12 location, location matériel son événement Paris, régie son événement Île-de-France, location Midas DM12 75, location matériel audio événementiel yvelines, son événementiel professionnel,location table console de mixage Midas DM12 Paris 75,location table console de mixage Midas DM12 Paris 78;;13/11/2025
cb8da7df-a3b4-4132-9655-129eab6bbb54;Trépied de table pour microphone;Trépied de table pour microphone;technique;sonorisation;micros-et-pieds-de-micros;"**Le son parfait, partout en Île-de-France : Location trépied micro ESIL-events**

Besoin d'un son impeccable pour vos événements en Île-de-France ? Notre trépied de table pour microphone offre une stabilité inégalée et une réduction optimale des vibrations. Sa flèche variable garantit un positionnement précis, idéal pour les professionnels du son, les particuliers organisant des événements et les institutions nécessitant une solution audio fiable.

Compact et pratique (hauteur ajustable de 35.5 cm à 55 cm), ce trépied est parfait pour les studios, les conférences, les mariages intimistes ou les discours officiels. Imaginez un son clair et net lors de votre séminaire en Seine-et-Marne (77), ou une captation audio impeccable pour votre podcast en Essonne (91). Associez-le à nos micros filaires et à notre service de régie son pour une expérience audio complète.

Louez dès maintenant ce trépied de table pour micro chez ESIL-events et assurez-vous un son professionnel pour tous vos événements en Île-de-France !";4.17;5;;;Non;0;Oui;trepied-de-table-pour-microphone;Location pieds Micro de Table Pro esil-events.fr;location pieds de table pour microphone professionnel. Stabilité et précision pour vos événements et studios. Location sonorisation premium en Île-de france.;Trépied de table pour microphone, location pied micro de table paris , sonorisation événementielle, matériel audio professionnel, location matériel événementiel, trépied micro studio,location pied micro de table pour séminaire paris ,location pied micro de table pour séminaire 75,location pied micro de table pour séminaire ile de france,location pied micro de table pour conference paris ,location pied micro de table pour conference ile de france;;24/04/2025
3377cb55-8907-4327-8334-0b9175a740fe;Tube LED AMSTRAD GAMERTUBE 130 cm ;Tube LED AMSTRAD GAMERTUBE 130 cm ;technique;eclairage;tube-led;"**Transformez vos événements en Île-de-France avec le Tube LED Amstrad Gamertube 130 cm !**

Illuminez mariages, soirées d'entreprise ou espaces gaming avec ce tube LED RVB unique. Ses 72 LEDs offrent plus de 100 combinaisons de couleurs et d'intensité, créant une ambiance personnalisée et immersive. Imaginez une synchronisation parfaite avec la musique pour une soirée inoubliable en Seine-et-Marne (77) ou un éclairage doux pour un séminaire réussi dans les Yvelines (78).

Facile à installer (base, supports muraux inclus), ce tube LED de 12W se connecte via USB-C. Idéal pour particuliers, professionnels et institutions cherchant un éclairage modulable et moderne. Combinez-le avec nos projecteurs et notre service de régie son & lumière pour un événement clé en main en région parisienne.

Créez l'événement parfait en Essonne (91) ou dans les Hauts-de-Seine (92) ! Contactez ESIL-events pour une location de tubes LED et bien plus encore en Île-de-France.";6.67;8;;;Non;0;Oui;tube-led-amstrad-gamertube-130-cm;Location Tube LED  - Location Événementiel Paris IDF ;Illuminez vos événements en Île-de-France avec le tube LED Amstrad Gamertube. Ambiance personnalisée garantie ! Location simple et rapide. Contactez-nous !;tube LED Amstrad Gamertube, location tube LED événementiel Paris, éclairage événementiel Île-de-France, location lumière ambiance, location matériel lumière, animation lumineuse événement, Gamertube location, éclairage soirée entreprise, location tube LED RGB, location éclairage mariage;;02/05/2025
